left_speed,right_speed,time
0.0,0.0,1760610501.9025037
0.0,0.0,1760610501.9115212
0.0,0.0,1760610501.9206758
0.0,0.0,1760610501.9289467
0.0,0.0,1760610501.9373705
0.0,0.0,1760610501.945977
0.0,0.0,1760610501.9540186
0.0,0.0,1760610501.962002
0.0,0.0,1760610501.9703138
0.0,0.0,1760610501.9788601
0.0,0.0,1760610501.9867427
0.0,0.0,1760610501.9963255
0.0,0.0,1760610502.0057685
0.0,0.0,1760610502.0138035
0.0,0.0,1760610502.0226395
0.0,0.0,1760610502.030683
0.0,0.0,1760610502.038521
0.0,0.0,1760610502.0474627
0.0,0.0,1760610502.056589
0.0,0.0,1760610502.0651345
0.0,0.0,1760610502.0735443
0.0,0.0,1760610502.0818522
0.0,0.0,1760610502.0902686
0.0072,0.0072,1760610502.143563
0.05040000000000001,0.05040000000000001,1760610502.1540625
